"Article ID",Title,Author,"Publication Year",Abstract,Source,Link,Keywords,"Review Question",1.1,2.1,3.1,3.2,4.1,4.2,4.3,5.1,5.2,6.1,6.2,6.3,7.1,7.2,7.3,8.1,"Review Type"
127442,"Non-native plant invasion can accelerate global climate change by increasing wetland methane and terrestrial nitrous oxide emissions","Beyene, BB; Li, JJ; Yuan, JJ; Dong, YH; Liu, DY; Chen, ZM; Kim, J; Kang, HJ; Freeman, C; Ding, WX",2022,"Approximately 17% of the land worldwide is considered highly vulnerable to non-native plant invasion, which can dramatically alter nutrient cycles and influence greenhouse gas (GHG) emissions in terrestrial and wetland ecosystems. However, a systematic investigation of the impact of non-native plant invasion on GHG dynamics at a global scale has not yet been conducted, making it impossible to predict the exact biological feedback of non-native plant invasion to global climate change. Here, we compiled 273 paired observational cases from 94 peer-reviewed articles to evaluate the effects of plant invasion on GHG emissions and to identify the associated key drivers. Non-native plant invasion significantly increased methane (CH4) emissions from 129 kg CH4 ha(-1) year(-1) in natural wetlands to 217 kg CH4 ha(-1) year(-1) in invaded wetlands. Plant invasion showed a significant tendency to increase CH4 uptakes from 2.95 to 3.64 kg CH4 ha(-1) year(-1) in terrestrial ecosystems. Invasive plant species also significantly increased nitrous oxide (N2O) emissions in grasslands from an average of 0.76 kg N2O ha(-1) year(-1) in native sites to 1.35 kg N2O ha(-1) year(-1) but did not affect N2O emissions in forests or wetlands. Soil organic carbon, mean annual air temperature (MAT), and nitrogenous deposition (N_DEP) were the key factors responsible for the changes in wetland CH4 emissions due to plant invasion. The responses of terrestrial CH4 uptake rates to plant invasion were mainly driven by MAT, soil NH4+, and soil moisture. Soil NO3-, mean annual precipitation, and N_DEP affected terrestrial N2O emissions in response to plant invasion. Our meta-analysis not only sheds light on the stimulatory effects of plant invasion on GHG emissions from wetland and terrestrial ecosystems but also improves our current understanding of the mechanisms underlying the responses of GHG emissions to plant invasion.","GLOBAL CHANGE BIOLOGY","<a href='https://dx.doi.org/10.1111/gcb.16290' target='_blank'>10.1111/gcb.16290</a>",,"What is the impact of non-native plant invasion on greenhouse gas emissions from wetlands?",3,1,2,2,2,1,2,1,1,3,2,1,3,2,2,1,"Evidence Review"
127407,"Declines in soil carbon storage under no tillage can be alleviated in the long run","Cai, A.; Han, T.; Ren, T.; Sanderman, J.; Rui, Y.; Wang, B.; Smith, P.; Xu, M.; Li, Y.",2022,"Improved management of agricultural soils plays a critical role in mitigating climate change. We studied the temporal effects of the adoption of no-tillage (NT) management, often touted as an important carbon sequestration strategy, on soil organic carbon (SOC) storage in surface and subsurface soil layers by performing a meta-analysis of 1061 pairs of published experimental data comparing NT and conventional tillage (CT). In the early years of adoption, NT increased surface (0–10 cm) SOC storage compared to CT but reduced it in deeper layers leading to a decrease of SOC in the entire soil profile. These NT-driven SOC losses diminished over time and the net change was approaching zero at 14 years. Our findings demonstrate that NT is not a simple guaranteed solution for drawing down atmospheric CO2 and regenerating the lost SOC in cropping soils globally and highlight the importance of long-term NT for the recovery of initial SOC losses. © 2022",Geoderma,"<a href='https://dx.doi.org/10.1016/j.geoderma.2022.116028' target='_blank'>10.1016/j.geoderma.2022.116028</a>",,"What is the effect of no tillage versus conventional tillage on carbon storage in agricultural soils?",3,1,2,2,2,1,2,1,1,2,3,1,3,2,2,1,"Evidence Review"
127416,"Soil inorganic carbon dynamic change mediated by anthropogenic activities: An integrated study using meta-analysis and random forest model","Dang, C.; Kong, F.; Li, Y.; Jiang, Z.; Xi, M.",2022,"Soil inorganic carbon (SIC) is an important component of the soil C reservoir, and its dynamic change is associated with global climate change. However, few studies have been conducted to quantitatively explore the response of SIC content to different anthropogenic activities and their interactions with edaphic and climatic factors as well as the relative importance of each influencing factor. Here, we addressed these knowledge gaps by combining meta-analysis and the random forest (RF) model, based on data compiled from 101 studies. The quantitative effects of anthropogenic, edaphic, and climatic factors and their interactions on SIC content were first examined using the meta-analysis method, and then the relative importance of each examined factor was further determined using the RF model. The results demonstrated that SIC content significantly increased by 6.55% and 9.25% for cultivation and land use change, respectively, compared with that of the control, regardless of any influencing factors. Moreover, the grand mean changes in SIC content due to anthropogenic activities were found to be greatly affected by varied climatic, edaphic, and practical factors. In addition, the relative importance of each factor examined was ordered as follows: pH (18.2%) > soil type (16.4%) > mean annual precipitation (16.3%) > bulk density (15.2%) > soil depth (13.4%) > mean annual temperature (13.0%) > land use type (7.52%). Our study suggests that a combination of meta-analysis and RF model is a powerful method for systematically exploring dynamic changes in SIC content. © 2022 Elsevier B.V.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2022.155463' target='_blank'>10.1016/j.scitotenv.2022.155463</a>",,"What are the impacts of anthropogenic activities on soil inorganic carbon?",2,1,2,2,2,1,2,1,1,3,1,1,3,3,2,3,"Evidence Review"
127417,"Response of plant functional traits to nitrogen enrichment under climate change: A meta-analysis","Guo, X.; Liu, H.; Ngosong, C.; Li, B.; Wang, Q.; Zhou, W.; Nie, M.",2022,"Soil nitrogen (N) supply is essential in influencing plant functional traits and regulating plant morphological and physiological performances. The effects of N on plants can be altered by complex environmental changes. However, conflicting results have been reported on the co-effects of N and climatic variables on plant performance, which may be attributed to differences in experiment setting and approach, e.g., ecosystem, duration, plant type, and fertilizer form. To elucidate the general response of plant performance to increasing soil N availability under climate change, a global meta-analysis was conducted to synthesize 380 publications studying interactions of N enrichment and four climatic variables (e.g., elevated atmospheric CO2 (eCO2), drought, precipitation, and warming) on performance-related traits (e.g., size, nutrient, and fitness). Results showed that N enrichment increased shoot and root size, nutrient, and fitness of terrestrial plants. The synergistic interactions of N × eCO2 and antagonistic interactions of N × drought were found on plant overall performance (mainly on plant size), indicating that the N effects can be aggregated by eCO2 and mitigated by drought. The co-effects of N and climatic variables on plant overall performance rely on experiment approach, duration, ecosystem type, or plant functional type. Synergistic interactions of N × eCO2 and antagonistic interactions of N × drought, N × precipitation, and N × warming on plant overall performance were found mainly in greenhouse experiments and short-term experiments (duration ≤ one year), but not in the field or longer-term experiments. The results highlighted that N effects on plant performance were not isolated, but can be modified by climate changes. These findings can improve the future modeling predictions of plant performance under complex climate change and provide a fundamental basis for N management strategies to optimize plant performance in production, N nutrient, and reproduction while enabling sustainability of plant production systems. © 2022","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2022.155379' target='_blank'>10.1016/j.scitotenv.2022.155379</a>",,"What are the impacts of Nitrogen enrichment on plant performance-related traits under climate change?",3,1,2,2,2,1,1,1,1,3,2,1,3,3,2,2,"Evidence Review"
127418,"Effects of soil mulching on staple crop yield and greenhouse gas emissions in China: A meta-analysis","Wei, H.; Zhang, F.; Zhang, K.; Qin, R.; Zhang, W.; Sun, G.; Huang, J.",2022,"Food security and global warming in the 21st century are two major challenges for agricultural development. Soil mulching either with plastic film or straw is a common agricultural practice, which can improve crop growth by reducing evaporation and regulating soil temperature, and is widely applied globally. Although soil mulching can significantly affect crop yield and greenhouse gas (GHG) emissions, there is controversy regarding its effect on crop yield and GHG emissions in the long run. We conducted a meta-analysis to explore the impact of soil mulching practices on maize, wheat, and rice yield and GHG emissions in China. Our results demonstrated that soil mulching improved crop yield (16 – 22%), and its impact on GHG emissions varied with crop, region, and mulching method. Plastic film mulching (FM) and straw mulching (SM) increased yield by 28% and 9% compared with no-mulching (NM), respectively. FM decreased methane (CH4) emissions in paddy by 51%, and CH4 uptakes in upland by 23%, but SM increased CH4 emissions in paddy by 140%. Soil mulching increased carbon dioxide (CO2) emissions of maize and wheat by 13% and 12% than NM, respectively. CO2 emissions under FM decreased when ATP &gt; 911.8 mm and AMT &gt; 15.6 °C. N2O emissions under soil mulching may be reduced when nitrogen input is greater than 144 kg N ha−1. This showed that the reasonable use of soil mulching has the potential to achieve a win-win strategy to ensure food security and mitigate climate change. © 2022 Elsevier B.V.","Field Crops Research","<a href='https://dx.doi.org/10.1016/j.fcr.2022.108566' target='_blank'>10.1016/j.fcr.2022.108566</a>","Crop yield; GHG emissions; Plastic film mulching; Staple crop; Straw mulching","What are the effects of mulching on crop yeild and greenhouse gas emission?",3,1,2,2,2,1,1,1,1,2,2,1,3,2,2,2,"Evidence Review"
127422,"Impacts of the components of conservation agriculture on soil organic carbon and total nitrogen storage: A global meta-analysis","Bohoussou, Y.N.; Kou, Y.-H.; Yu, W.-B.; Lin, B.-J.; Virk, A.L.; Zhao, X.; Dang, Y.P.; Zhang, H.-L.",2022,"Conservation agriculture (CA) can be an important strategy for improving soil organic carbon (SOC) and total nitrogen (TN). Numerous studies have examined SOC and TN dynamics in different cropping systems. However, there is some uncertainty regarding the relative impacts of some CA practices, and it is not always clear how other agricultural management, particularly nitrogen addition, interacts with these practices to influence SOC and TN sequestration. Thus, we conducted a global meta-analysis of 752 comparisons from 97 papers to analyze the impacts of nitrogen fertilizers and CA practices (namely crop diversification, minimal soil disturbance (no-tillage) and permanent soil cover), on SOC and TN content worldwide. Overall, our study showed the most significant increase of SOC [21.39 % (CI = 15.16 to 28.64)] and TN [54.34 % (CI = 26.19 to 96.69)] stock with CA practices compared to conventional practices in the 0–15 cm soil depth. It also showed a significant increase in SOC and TN stock with all the individual components of CA compared to conventional practices in the 0–15 cm soil depth. However, the impact of CA on SOC and TN is reduced in 0–60 cm depths compared to surface soil depths due to the limited input of crop residue deeper in the soil profile. Manure and manure mixed with mineral-N led to greater SOC sequestration [20.67 % (CI = 15.23 to 27.10) and 41.67 % (CI = 31.03 to 52.79), respectively] than mineral-N alone [9.08 % (CI = 6.44 to 11.83)]. Cropping systems that included legume residue decreased the C/N ratio. This highlights that adequate mineral-N fertilizer addition may also be required in conjunction with residue retention practices to improve SOC and TN content. Overall, these results show that CA systems that include legume residue and manure mixed with mineral-N have great potential to increase SOC and TN, particularly at 0–15 cm and 0–30 cm soil depth. © 2022 Elsevier B.V.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2022.156822' target='_blank'>10.1016/j.scitotenv.2022.156822</a>",,"What is the impact of conservation agriculture on organic carbon and total nitrogen in soils?",3,1,2,2,2,1,2,1,1,2,2,1,3,2,2,1,"Evidence Review"
127399,"Effects of tropical forest conversion into oil palm plantations on nitrous oxide emissions: A meta-analysis","Mori, T",2022,"Oil palm plantations have dramatically expanded in tropical Asia over the past decades. Although their establishment has been projected to increase nitrous oxide (N2O) emissions, earlier reports have shown inconsistent results. This study analyzed these previously published data to compare N2O emissions in oil palm plantations to reference forests. A linear mixed-effects model was used to examine the significance of the effect of establishing oil palm plantations on N2O emissions, rather than to calculate mean effect sizes because of limitations in the data structure. The results indicated that N2O emissions were significantly greater from oil palm plantations than from reference forests, as expected. This is the first study to report the effect of oil palm plantations on N2O emissions by synthesizing previously published data. To quantify the size of this effect, additional studies with frequent and long-term monitoring data are needed.","JOURNAL OF FORESTRY RESEARCH","<a href='https://dx.doi.org/10.1007/s11676-022-01493-2' target='_blank'>10.1007/s11676-022-01493-2</a>","Meta-analysis; Nitrogen fertilization; Nitrous oxide; Oil palm plantation; Tropical forest; LAND-USE CHANGE; GREENHOUSE-GAS EMISSIONS; SOIL; FLUXES; N2O; AGRICULTURE; IMPACT","What is the effect of conversion into oil palm plantation on nitrous oxide emissions in tropical forests ?",3,1,2,2,2,1,2,1,1,3,3,1,3,2,2,2,"Evidence Review"
127401,"Intensive forest harvest increases N2O emission from soil: A meta-analysis","Zhang, H; Tang, CX; Berninger, F; Bai, SB; Wang, HQ; Wang, YX",2022,"A comprehensive evaluation of the impact of forest harvest on soil N2O flux at the global scale is currently unavailable. In this study, by using a global meta-analysis of 64 observations from 29 peer-reviewed publications over the last 30 years, we elucidated how forest harvest impacted soil N2O flux and related soil properties. Intensive forest harvest significantly increased soil N2O flux with a mean effect size of 0.85 and the increase was associated with elevated soil temperature, increased concentration of NO3--N and decreased soil pH. The effect on soil N2O flux lasted for around six years, and soil N2O emission depended on existing forest types in the late stage (the recovery period > 6 years) after harvest. Forest harvest clearly increased soil N2O flux, with effect size ranging 0.73-2.12, in broadleaf forests but did not significantly affect it in coniferous and mixed broadleaf conifer forests. In addition, the time required for the complete recovery from harvest in terms of N2O flux was difficult to define because of the scarcity of long-term experiments. Overall, this study provides the first formal global-scale assessment on how forest harvest intensity, forest types and the time since harvest affect soil N2O flux. The findings of this study help to narrow the knowledge gap regarding the effect of forest harvest on soil N2O flux, and to facilitate decision making to decrease soil N2O emission post forest harvest.","SOIL BIOLOGY & BIOCHEMISTRY","<a href='https://dx.doi.org/10.1016/j.soilbio.2022.108712' target='_blank'>10.1016/j.soilbio.2022.108712</a>",,"What is the effect of forest harvest on nitrous oxide emission of soils?",3,1,2,2,2,1,1,1,1,3,2,1,3,3,2,2,"Evidence Review"
127402,"Response of soil organic carbon content to crop rotation and its controls: A global synthesis","Liu, XT; Tan, SW; Song, XJ; Wu, XP; Zhao, G; Li, SP; Liang, GP",2022,"Determining the effect of crop rotation (CR) on soil organic carbon (SOC) and its controls is vital for improving the potential benefits of CR in agroecosystems to achieve carbon neutrality. However, there has been no comprehensive and systematic evaluation of the response of SOC content to CR and its underlying drivers on the global level. Using 513 pairwise data from 167 studies, we conducted a global-scale meta-analysis to illuminate the changes in SOC content induced by CR and to explore the roles of climatic, edaphic, and agronomic factors in driving such changes. Results revealed that CR overall enhanced SOC content by 6.6% relative to continuous crop monoculture. SOC content under CR increased more in regions with intermediate mean annual temperature (MAT, 8-15C) and precipitation (MAP, 600-1000 mm) than in regions with other climate types. CR had greater SOC content benefits in neutral (pH = 6-8) soils with loamy texture and medium levels of initial SOC (15-20 g kg(-1)) and total nitrogen (1.00-1.50 g kg(-1)). Also, CR performed better in the soybean-based cropping systems with more rotation cycles, longer rotation length, medium nitrogen fertilization input rate (100-200 kg N ha(-1) yr(-1)), and the applications of no-till, straw retention, and organic fertilizers. Furthermore, the variance partitioning analysis revealed that soil (31%) and climate variables (18%) accounted for the major variations in SOC content response. Moreover, the random forest model demonstrated that soil texture, climatic factors (i.e., MAT and MAP), and initial SOC content were the predominant drivers of the response of SOC content. Overall, our findings highlight that CR is a critical practice to increase SOC content in global croplands, whereas the variations in response are governed by specific climatic, edaphic, and agronomic factors. This study helps to establish and manage site-specific CR systems that could enhance SOC in agroecosystems, ultimately facilitating carbon neutrality.","AGRICULTURE ECOSYSTEMS & ENVIRONMENT","<a href='https://dx.doi.org/10.1016/j.agee.2022.108017' target='_blank'>10.1016/j.agee.2022.108017</a>",,"What is the effect of crop rotation on soil organic carbon content?",3,1,2,2,2,1,1,1,1,2,2,1,3,3,2,2,"Evidence Review"
127391,"Low-level nitrogen and short-term addition increase soil carbon sequestration in Chinese forest ecosystems","Junior, MYN; Uwiragiye, Y; Bol, R; de Vries, W; Zhou, JB",2022,"Soil carbon (C) sequestration plays a vital role in mitigating global climate change. Human activities have vastly increased nitrogen (N) deposition rate in China, which in turn influences belowground C cycle processes. We performed a meta-analysis based on 61 published studies on N addition experiments, including 4072 observations across China, to quantify the responses of belowground soil C dynamics and sequestration to N enrichment in Chinese forest ecosystems. The results showed that, on average, N enrichment significantly enhanced C dynamics in boreal and temperate forests by an average of 24% and 10% while it reduced in subtropical and tropical forests by 11% and 19%. The response of C pools and C input to N addition were more pronounced in boreal forests with +17% and +10% while it was lower in subtropical forests with-0.4% and-19% respectively. The N enrichment enhanced soil C output by in boreal (6%) and temperate (7%) forests and a negative effect in subtropical (-30%) and tropical forests (-10%). This can be explained by the higher reduction levels in C respiration, despite the slightly lower litter and root-derived C inputs. Notably, N addition specifically increased belowground C sequestration, at low N addition rates (< 30 kg N ha-1 yr-1) and during a short-term period (< 1 year). These C sequestration effects were reversed at higher N deposition levels and /or during a longer time period. This implies that soil C sequestration is currently most likely not enhanced in (large) parts of China, as forests are characterized by long-term elevated N deposition levels.",CATENA,"<a href='https://dx.doi.org/10.1016/j.catena.2022.106333' target='_blank'>10.1016/j.catena.2022.106333</a>",,"What is the impact of nitrogen enrichment on soil carbon sequestion in Chinese forest ecosystems?",3,1,2,2,2,1,2,1,1,2,1,1,3,2,2,1,"Evidence Review"
127392,"Effect of soil mulching on agricultural greenhouse gas emissions in China: a meta-analysis.","Guoid, C.; Liu, X.",2022,"Human demand for food has been increasing as population grows around the world. Meanwhile, global temperature has been rising with the increase of greenhouse gas (GHG) emissions. Although soil mulching (SM) is an effective method to increase crop yield because it could conserve soil moisture and temperature, it is also an important factor affecting GHG productions and emissions. At present, research results in terms of the impact of SM on agricultural GHG emissions are still inconsistent. Therefore, a meta-analysis was used to quantitatively analyze the impact of SM on crop yield and GHG emissions in China. Overall, SM significantly enhanced not only crop yield, but also GHG emissions. Compared with no soil mulching (NSM), SM improved crop yield by 21.84%, while increased global warming potential (GWP) by 11.38%. To minimize the negative impact of SM on GHG, for maize and wheat in arid, semi-arid and semi-humid zones, it is recommended to use flat full mulching with grave or straw plus drip irrigation under neutral or weakly alkaline soil with bulk density &lt; 1.3g cm-3. For rice in humid regions, it is advisable to apply SM to minimize GHG emissions by significantly decreasing CH4 emissions.","PLOS ONE","<a href='https://dx.doi.org/10.1371/journal.pone.0262120' target='_blank'>10.1371/journal.pone.0262120</a>",,"What is the effect of soil mulching on crop yield and greenhouse gas emissions in Chinese agricultural systems?",3,1,2,2,2,1,1,1,1,2,2,1,3,2,2,1,"Evidence Review"
